globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd | package_name | class_name
1 | Revision_12/dig.java | 31 | 36 | 1 | 34 | doQuery | static void doQuery(dnsMessage query, dnsResolver res) throws IOException | 14 | 67 |  | dig
2 | Revision_12/update.java | 35 | 40 | 1 | 35 | doUpdate | static void doUpdate(dnsMessage query, dnsResolver res) throws IOException | 20 | 44 |  | update
3 | Revision_12/DNS/ARecord.java | 12 | 17 | 2 | 7 | dnsARecord | public dnsARecord(dnsName rname, short rclass, int ttl, InetAddress address) | 12 | 17 |  | dnsARecord
4 | Revision_12/DNS/dnsARecord.java | 12 | 17 | 2 | 7 | dnsARecord | public dnsARecord(dnsName rname, short rclass, int ttl, InetAddress address) | 12 | 17 |  | dnsARecord
8 | Revision_12/org/xbill/DNS/ARecord.java | 12 | 17 | 2 | 7 | dnsARecord | public dnsARecord(dnsName rname, short rclass, int ttl, InetAddress address) | 12 | 17 |  | dnsARecord
7 | Revision_12/org/xbill/DNS/dnsARecord.java | 12 | 17 | 2 | 7 | dnsARecord | public dnsARecord(dnsName rname, short rclass, int ttl, InetAddress address) | 12 | 17 |  | dnsARecord
11 | Revision_12/DNS/ARecord.java | 19 | 37 | 3 | 52 | parse | void parse(CountedDataInputStream in, dnsCompression c) throws IOException | 19 | 37 |  | dnsARecord
12 | Revision_12/DNS/dnsARecord.java | 19 | 37 | 3 | 52 | parse | void parse(CountedDataInputStream in, dnsCompression c) throws IOException | 19 | 37 |  | dnsARecord
13 | Revision_12/org/xbill/DNS/dnsARecord.java | 19 | 37 | 3 | 52 | parse | void parse(CountedDataInputStream in, dnsCompression c) throws IOException | 19 | 37 |  | dnsARecord
14 | Revision_12/org/xbill/DNS/ARecord.java | 19 | 37 | 3 | 52 | parse | void parse(CountedDataInputStream in, dnsCompression c) throws IOException | 19 | 37 |  | dnsARecord
15 | Revision_12/DNS/base64.java | 7 | 39 | 4 | NULL | NULL | NULL | NULL | NULL |  | 
16 | Revision_12/org/xbill/DNS/utils/base64.java | 7 | 39 | 4 | NULL | NULL | NULL | NULL | NULL |  | 
17 | Revision_12/org/xbill/DNS/base64.java | 7 | 39 | 4 | NULL | NULL | NULL | NULL | NULL |  | 
18 | Revision_12/DNS/utils/base64.java | 7 | 39 | 4 | NULL | NULL | NULL | NULL | NULL |  | 
19 | Revision_12/DNS/CountedDataInputStream.java | 15 | 20 | 5 | NULL | NULL | NULL | NULL | NULL |  | 
20 | Revision_12/org/xbill/DNS/utils/CountedDataInputStream.java | 15 | 20 | 5 | NULL | NULL | NULL | NULL | NULL |  | 
21 | Revision_12/org/xbill/DNS/CountedDataInputStream.java | 15 | 20 | 5 | NULL | NULL | NULL | NULL | NULL |  | 
22 | Revision_12/DNS/utils/CountedDataInputStream.java | 15 | 20 | 5 | NULL | NULL | NULL | NULL | NULL |  | 
290 | Revision_12/DNS/dns.java | 100 | 226 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
291 | Revision_12/org/xbill/DNS/dns.java | 100 | 226 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
25 | Revision_12/DNS/dns.java | 258 | 264 | 7 | 37 | flagString | static String flagString(int i) | 258 | 264 |  | dns
26 | Revision_12/org/xbill/DNS/dns.java | 258 | 264 | 7 | 37 | flagString | static String flagString(int i) | 258 | 264 |  | dns
27 | Revision_12/DNS/dnsHeader.java | 18 | 25 | 8 | 12 | dnsHeader | dnsHeader(CountedDataInputStream in) throws IOException | 18 | 25 |  | dnsHeader
29 | Revision_12/org/xbill/DNS/dnsHeader.java | 18 | 25 | 8 | 12 | dnsHeader | dnsHeader(CountedDataInputStream in) throws IOException | 18 | 25 |  | dnsHeader
28 | Revision_12/DNS/Header.java | 18 | 25 | 8 | 12 | dnsHeader | dnsHeader(CountedDataInputStream in) throws IOException | 18 | 25 |  | dnsHeader
30 | Revision_12/org/xbill/DNS/Header.java | 18 | 25 | 8 | 12 | dnsHeader | dnsHeader(CountedDataInputStream in) throws IOException | 18 | 25 |  | dnsHeader
31 | Revision_12/DNS/dnsHeader.java | 27 | 32 | 9 | 78 | toBytes | void toBytes(DataOutputStream out) throws IOException | 27 | 32 |  | dnsHeader
32 | Revision_12/org/xbill/DNS/dnsHeader.java | 27 | 32 | 9 | 78 | toBytes | void toBytes(DataOutputStream out) throws IOException | 27 | 32 |  | dnsHeader
33 | Revision_12/DNS/Header.java | 27 | 32 | 9 | 78 | toBytes | void toBytes(DataOutputStream out) throws IOException | 27 | 32 |  | dnsHeader
34 | Revision_12/org/xbill/DNS/Header.java | 27 | 32 | 9 | 78 | toBytes | void toBytes(DataOutputStream out) throws IOException | 27 | 32 |  | dnsHeader
35 | Revision_12/DNS/dnsHeader.java | 90 | 100 | 10 | 86 | writeFlags | private void writeFlags(DataOutputStream out) throws IOException | 90 | 100 |  | dnsHeader
37 | Revision_12/org/xbill/DNS/Header.java | 90 | 100 | 10 | 86 | writeFlags | private void writeFlags(DataOutputStream out) throws IOException | 90 | 100 |  | dnsHeader
36 | Revision_12/org/xbill/DNS/dnsHeader.java | 90 | 100 | 10 | 86 | writeFlags | private void writeFlags(DataOutputStream out) throws IOException | 90 | 100 |  | dnsHeader
38 | Revision_12/DNS/Header.java | 90 | 100 | 10 | 86 | writeFlags | private void writeFlags(DataOutputStream out) throws IOException | 90 | 100 |  | dnsHeader
39 | Revision_12/DNS/dnsHeader.java | 102 | 111 | 11 | 57 | readFlags | private void readFlags(CountedDataInputStream in) throws IOException | 102 | 111 |  | dnsHeader
42 | Revision_12/org/xbill/DNS/dnsHeader.java | 102 | 111 | 11 | 57 | readFlags | private void readFlags(CountedDataInputStream in) throws IOException | 102 | 111 |  | dnsHeader
40 | Revision_12/DNS/Header.java | 102 | 111 | 11 | 57 | readFlags | private void readFlags(CountedDataInputStream in) throws IOException | 102 | 111 |  | dnsHeader
41 | Revision_12/org/xbill/DNS/Header.java | 102 | 111 | 11 | 57 | readFlags | private void readFlags(CountedDataInputStream in) throws IOException | 102 | 111 |  | dnsHeader
43 | Revision_12/DNS/dnsHeader.java | 113 | 123 | 12 | 54 | printFlags | String printFlags() | 113 | 123 |  | dnsHeader
46 | Revision_12/org/xbill/DNS/dnsHeader.java | 113 | 123 | 12 | 54 | printFlags | String printFlags() | 113 | 123 |  | dnsHeader
45 | Revision_12/DNS/dnsMXRecord.java | 38 | 46 | 12 | 64 | rrToString | String rrToString() | 38 | 46 |  | dnsMXRecord
47 | Revision_12/org/xbill/DNS/MXRecord.java | 38 | 46 | 12 | 64 | rrToString | String rrToString() | 38 | 46 |  | dnsMXRecord
49 | Revision_12/DNS/MXRecord.java | 38 | 46 | 12 | 64 | rrToString | String rrToString() | 38 | 46 |  | dnsMXRecord
44 | Revision_12/DNS/Header.java | 113 | 123 | 12 | 54 | printFlags | String printFlags() | 113 | 123 |  | dnsHeader
50 | Revision_12/org/xbill/DNS/Header.java | 113 | 123 | 12 | 54 | printFlags | String printFlags() | 113 | 123 |  | dnsHeader
48 | Revision_12/org/xbill/DNS/dnsMXRecord.java | 38 | 46 | 12 | 64 | rrToString | String rrToString() | 38 | 46 |  | dnsMXRecord
292 | Revision_12/org/xbill/DNS/HINFORecord.java | 44 | 54 | 12 | 64 | rrToString | String rrToString() | 44 | 54 |  | dnsHINFORecord
