globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd | package_name | class_name
710 | Revision_844/jnamed.java | 171 | 179 | 1 | 277 | addRRset | addRRset(Name name, Message response, RRset rrset, byte section, int flags) | 167 | 189 |  | jnamed
1071 | Revision_844/jnamed.java | 180 | 188 | 1 | 277 | addRRset | addRRset(Name name, Message response, RRset rrset, byte section, int flags) | 167 | 189 |  | jnamed
711 | Revision_844/jnamed.java | 472 | 479 | 2 | NULL | NULL | NULL | NULL | NULL |  | 
1061 | Revision_844/org/xbill/DNS/FindServer.java | 222 | 228 | 2 | 227 | findWin | findWin(InputStream in) | 172 | 230 | org.xbill.DNS | FindServer
1072 | Revision_844/org/xbill/DNS/dns.java | 140 | 146 | 2 | NULL | NULL | NULL | NULL | NULL |  | 
120 | Revision_844/org/xbill/DNS/Name.java | 161 | 167 | 2 | NULL | NULL | NULL | NULL | NULL |  | 
116 | Revision_844/org/xbill/DNS/Name.java | 151 | 158 | 2 | NULL | NULL | NULL | NULL | NULL |  | 
711 | Revision_844/jnamed.java | 598 | 603 | 3 | 206 | serveTCP | serveTCP(InetAddress addr, short port) | 576 | 623 |  | jnamed
711 | Revision_844/jnamed.java | 642 | 647 | 3 | 207 | serveUDP | serveUDP(InetAddress addr, short port) | 626 | 675 |  | jnamed
711 | Revision_844/jnamed.java | 614 | 622 | 4 | 206 | serveTCP | serveTCP(InetAddress addr, short port) | 576 | 623 |  | jnamed
710 | Revision_844/jnamed.java | 666 | 674 | 4 | 207 | serveUDP | serveUDP(InetAddress addr, short port) | 626 | 675 |  | jnamed
710 | Revision_844/jnamed.java | 678 | 683 | 5 | 209 | addTCP | addTCP(final InetAddress addr, final short port) | 678 | 683 |  | jnamed
711 | Revision_844/jnamed.java | 686 | 691 | 5 | 210 | addUDP | addUDP(final InetAddress addr, final short port) | 686 | 691 |  | jnamed
1055 | Revision_844/org/xbill/DNS/A6Record.java | 48 | 53 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
124 | Revision_844/org/xbill/DNS/NXTRecord.java | 45 | 49 | 6 | 244 | NXTRecord | NXTRecord(Name name, short dclass, int ttl, Name next, BitSet bitmap) | 45 | 49 | org.xbill.DNS | NXTRecord
1048 | Revision_844/org/xbill/DNS/RPRecord.java | 44 | 48 | 6 | 480 | RPRecord | RPRecord(Name name, short dclass, int ttl, Name mailbox, Name textDomain) | 44 | 48 | org.xbill.DNS | RPRecord
307 | Revision_844/org/xbill/DNS/HINFORecord.java | 41 | 45 | 6 | 88 | HINFORecord | HINFORecord(Name name, short dclass, int ttl, String cpu, String os) | 41 | 45 | org.xbill.DNS | HINFORecord
1097 | Revision_844/org/xbill/DNS/SetResponse.java | 70 | 75 | 6 | 386 | SetResponse | SetResponse(byte type, RRset rrset) | 70 | 75 | org.xbill.DNS | SetResponse
1099 | Revision_844/org/xbill/DNS/Cache.java | 76 | 80 | 6 | 299 | NegativeElement | NegativeElement(Name name, long ttl, byte cred, short type) | 76 | 80 | org.xbill.DNS | Cache
1069 | Revision_844/org/xbill/DNS/TSIG.java | 48 | 52 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
1021 | Revision_844/org/xbill/DNS/SetResponse.java | 77 | 82 | 6 | 386 | SetResponse | SetResponse(byte type) | 77 | 82 | org.xbill.DNS | SetResponse
1030 | Revision_844/org/xbill/DNS/ResolveThread.java | 28 | 33 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
