globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd | package_name | class_name
710 | Revision_791/jnamed.java | 171 | 179 | 1 | 277 | addRRset | addRRset(Name name, Message response, RRset rrset, byte section, int flags) | 167 | 189 |  | jnamed
1071 | Revision_791/jnamed.java | 180 | 188 | 1 | 277 | addRRset | addRRset(Name name, Message response, RRset rrset, byte section, int flags) | 167 | 189 |  | jnamed
711 | Revision_791/jnamed.java | 468 | 475 | 2 | NULL | NULL | NULL | NULL | NULL |  | 
1061 | Revision_791/org/xbill/DNS/FindServer.java | 188 | 194 | 2 | 227 | findWin | findWin(InputStream in) | 138 | 196 | org.xbill.DNS | FindServer
1072 | Revision_791/org/xbill/DNS/dns.java | 140 | 146 | 2 | NULL | NULL | NULL | NULL | NULL |  | 
711 | Revision_791/jnamed.java | 594 | 599 | 3 | 206 | serveTCP | serveTCP(InetAddress addr, short port) | 572 | 619 |  | jnamed
711 | Revision_791/jnamed.java | 638 | 643 | 3 | 207 | serveUDP | serveUDP(InetAddress addr, short port) | 622 | 671 |  | jnamed
711 | Revision_791/jnamed.java | 610 | 618 | 4 | 206 | serveTCP | serveTCP(InetAddress addr, short port) | 572 | 619 |  | jnamed
710 | Revision_791/jnamed.java | 662 | 670 | 4 | 207 | serveUDP | serveUDP(InetAddress addr, short port) | 622 | 671 |  | jnamed
710 | Revision_791/jnamed.java | 674 | 679 | 5 | 209 | addTCP | addTCP(final InetAddress addr, final short port) | 674 | 679 |  | jnamed
711 | Revision_791/jnamed.java | 682 | 687 | 5 | 210 | addUDP | addUDP(final InetAddress addr, final short port) | 682 | 687 |  | jnamed
1055 | Revision_791/org/xbill/DNS/A6Record.java | 48 | 53 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
1048 | Revision_791/org/xbill/DNS/RPRecord.java | 44 | 48 | 6 | 480 | RPRecord | RPRecord(Name name, short dclass, int ttl, Name mailbox, Name textDomain) | 44 | 48 | org.xbill.DNS | RPRecord
307 | Revision_791/org/xbill/DNS/HINFORecord.java | 41 | 45 | 6 | 88 | HINFORecord | HINFORecord(Name name, short dclass, int ttl, String cpu, String os) | 41 | 45 | org.xbill.DNS | HINFORecord
124 | Revision_791/org/xbill/DNS/NXTRecord.java | 45 | 49 | 6 | 244 | NXTRecord | NXTRecord(Name name, short dclass, int ttl, Name next, BitSet bitmap) | 45 | 49 | org.xbill.DNS | NXTRecord
1069 | Revision_791/org/xbill/DNS/TSIG.java | 48 | 52 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
1068 | Revision_791/org/xbill/DNS/security/SIG0Signer.java | 43 | 48 | 6 | 515 | SIG0Signer | SIG0Signer(int algorithm, PrivateKey privateKey, Name name, int keyFootprint) | 43 | 48 | org.xbill.DNS.security | SIG0Signer
1030 | Revision_791/org/xbill/DNS/ResolveThread.java | 28 | 33 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
141 | Revision_791/org/xbill/DNS/Record.java | 31 | 36 | 6 | 26 | Record | Record(Name name, short type, short dclass, int ttl) | 31 | 36 | org.xbill.DNS | Record
1056 | Revision_791/org/xbill/DNS/A6Record.java | 91 | 103 | 7 | 81 | rdataToString | rdataToString() | 91 | 103 | org.xbill.DNS | A6Record
492 | Revision_791/org/xbill/DNS/HINFORecord.java | 100 | 110 | 7 | 81 | rdataToString | rdataToString() | 100 | 110 | org.xbill.DNS | HINFORecord
1031 | Revision_791/org/xbill/DNS/MX_KXRecord.java | 60 | 68 | 7 | 81 | rdataToString | rdataToString() | 60 | 68 | org.xbill.DNS | MX_KXRecord
583 | Revision_791/org/xbill/DNS/CERTRecord.java | 107 | 121 | 7 | 81 | rdataToString | rdataToString() | 107 | 121 | org.xbill.DNS | CERTRecord
458 | Revision_791/org/xbill/DNS/SRVRecord.java | 88 | 100 | 7 | 81 | rdataToString | rdataToString() | 88 | 100 | org.xbill.DNS | SRVRecord
1046 | Revision_791/org/xbill/DNS/RPRecord.java | 76 | 84 | 7 | 81 | rdataToString | rdataToString() | 76 | 84 | org.xbill.DNS | RPRecord
