globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd | package_name | class_name
120 | Revision_318/Jmol/src/com/obrador/JpegEncoder.java | 963 | 983 | 1 | 177 | bufferIt | void bufferIt(BufferedOutputStream outStream, int code,int size) | 953 | 987 | com.obrador | Huffman
121 | Revision_318/Jmol/src/com/obrador/JpegEncoder.java | 992 | 1011 | 1 | 238 | flushBuffer | void flushBuffer(BufferedOutputStream outStream) | 989 | 1022 | com.obrador | Huffman
122 | Revision_318/Jmol/src/com/obrador/JpegEncoder.java | 1062 | 1070 | 2 | 379 | initHuf | public void initHuf() | 1030 | 1188 | com.obrador | Huffman
123 | Revision_318/Jmol/src/com/obrador/JpegEncoder.java | 1169 | 1177 | 2 | 379 | initHuf | public void initHuf() | 1030 | 1188 | com.obrador | Huffman
124 | Revision_318/Jmol/src/com/obrador/JpegEncoder.java | 1098 | 1106 | 2 | 379 | initHuf | public void initHuf() | 1030 | 1188 | com.obrador | Huffman
125 | Revision_318/Jmol/src/com/obrador/JpegEncoder.java | 1133 | 1141 | 2 | 379 | initHuf | public void initHuf() | 1030 | 1188 | com.obrador | Huffman
6 | Revision_318/Jmol/src/org/openscience/jmol/AboutDialog.java | 101 | 105 | 3 | 376 | hyperlinkUpdate | public void hyperlinkUpdate(HyperlinkEvent e) | 101 | 105 | org.openscience.jmol | AboutDialog
8 | Revision_318/Jmol/src/org/openscience/jmol/HelpDialog.java | 101 | 105 | 3 | 376 | hyperlinkUpdate | public void hyperlinkUpdate(HyperlinkEvent e) | 101 | 105 | org.openscience.jmol | HelpDialog
7 | Revision_318/Jmol/src/org/openscience/jmol/WhatsNewDialog.java | 103 | 107 | 3 | 376 | hyperlinkUpdate | public void hyperlinkUpdate(HyperlinkEvent e) | 103 | 107 | org.openscience.jmol | WhatsNewDialog
9 | Revision_318/Jmol/src/org/openscience/jmol/AboutDialog.java | 119 | 124 | 4 | 396 | linkActivated | protected void linkActivated(URL u) | 119 | 124 | org.openscience.jmol | AboutDialog
10 | Revision_318/Jmol/src/org/openscience/jmol/HelpDialog.java | 119 | 124 | 4 | 396 | linkActivated | protected void linkActivated(URL u) | 119 | 124 | org.openscience.jmol | HelpDialog
11 | Revision_318/Jmol/src/org/openscience/jmol/WhatsNewDialog.java | 121 | 126 | 4 | 396 | linkActivated | protected void linkActivated(URL u) | 121 | 126 | org.openscience.jmol | WhatsNewDialog
12 | Revision_318/Jmol/src/org/openscience/jmol/AboutDialog.java | 137 | 163 | 5 | 455 | run | public void run() | 137 | 163 | org.openscience.jmol | AboutDialog
13 | Revision_318/Jmol/src/org/openscience/jmol/WhatsNewDialog.java | 139 | 165 | 5 | 455 | run | public void run() | 139 | 165 | org.openscience.jmol | WhatsNewDialog
14 | Revision_318/Jmol/src/org/openscience/jmol/HelpDialog.java | 137 | 163 | 5 | 455 | run | public void run() | 137 | 163 | org.openscience.jmol | HelpDialog
15 | Revision_318/Jmol/src/org/openscience/jmol/AboutDialog.java | 170 | 181 | 6 | 185 | centerDialog | protected void centerDialog() | 170 | 181 | org.openscience.jmol | AboutDialog
19 | Revision_318/Jmol/src/org/openscience/jmol/HelpDialog.java | 170 | 181 | 6 | 185 | centerDialog | protected void centerDialog() | 170 | 181 | org.openscience.jmol | HelpDialog
333 | Revision_318/Jmol/src/org/openscience/jmol/PropertyGraph.java | 165 | 176 | 6 | 185 | centerDialog | protected void centerDialog() | 165 | 176 | org.openscience.jmol | PropertyGraph
17 | Revision_318/Jmol/src/org/openscience/jmol/MeasurementList.java | 309 | 320 | 6 | 185 | centerDialog | protected void centerDialog() | 309 | 320 | org.openscience.jmol | MeasurementList
362 | Revision_318/Jmol/src/org/openscience/jmol/PovrayDialog.java | 420 | 431 | 6 | 185 | centerDialog | protected void centerDialog() | 420 | 431 | org.openscience.jmol | PovrayDialog
18 | Revision_318/Jmol/src/org/openscience/jmol/WhatsNewDialog.java | 172 | 183 | 6 | 185 | centerDialog | protected void centerDialog() | 172 | 183 | org.openscience.jmol | WhatsNewDialog
22 | Revision_318/Jmol/src/org/openscience/jmol/Vibrate.java | 534 | 545 | 6 | 185 | centerDialog | protected void centerDialog() | 534 | 545 | org.openscience.jmol | Vibrate
16 | Revision_318/Jmol/src/org/openscience/jmol/Measure.java | 259 | 270 | 6 | 185 | centerDialog | protected void centerDialog() | 259 | 270 | org.openscience.jmol | Measure
25 | Revision_318/Jmol/src/org/openscience/jmol/AtomTypeTable.java | 233 | 244 | 6 | 185 | centerDialog | protected void centerDialog() | 233 | 244 | org.openscience.jmol | AtomTypeTable
20 | Revision_318/Jmol/src/org/openscience/jmol/Animate.java | 423 | 434 | 6 | 185 | centerDialog | protected void centerDialog() | 423 | 434 | org.openscience.jmol | Animate
21 | Revision_318/Jmol/src/org/openscience/jmol/Preferences.java | 1045 | 1056 | 6 | 185 | centerDialog | protected void centerDialog() | 1045 | 1056 | org.openscience.jmol | Preferences
26 | Revision_318/Jmol/src/org/openscience/jmol/Aces2Reader.java | 75 | 81 | 7 | 431 | read | public ChemFile read() throws IOException, Exception | 67 | 112 | org.openscience.jmol | Aces2Reader
28 | Revision_318/Jmol/src/org/openscience/jmol/Gaussian98Reader.java | 71 | 77 | 7 | 431 | read | public ChemFile read() throws IOException, Exception | 62 | 127 | org.openscience.jmol | Gaussian98Reader
376 | Revision_318/Jmol/src/org/openscience/jmol/Gaussian90Reader.java | 68 | 72 | 7 | 431 | read | public ChemFile read() throws IOException, Exception | 60 | 103 | org.openscience.jmol | Gaussian90Reader
