revision_number,method_name,method_signature,package_name,class_name,src,start_line,end_line,methodId,globalMethodId
260 | AsmParser | extern parserDefinition* AsmParser (void) |  | asm | asm.c | 367 | 387 | 142902 | 1
260 | AspParser | extern parserDefinition* AspParser (void) |  | asp | asp.c | 180 | 189 | 142903 | 2
260 | AwkParser | extern parserDefinition* AwkParser () |  | awk | awk.c | 70 | 79 | 142904 | 3
260 | BetaParser | extern parserDefinition* BetaParser (void) |  | beta | beta.c | 312 | 321 | 142905 | 4
260 | CParser | extern parserDefinition* CParser (void) |  | c | c.c | 2583 | 2593 | 142906 | 5
260 | CobolParser | extern parserDefinition* CobolParser () |  | cobol | cobol.c | 39 | 48 | 142907 | 6
260 | CppParser | extern parserDefinition* CppParser (void) |  | c | c.c | 2595 | 2611 | 142908 | 7
260 | CsharpParser | extern parserDefinition* CsharpParser (void) |  | c | c.c | 2613 | 2623 | 142909 | 5
260 | ENTSEQNO | FUNCSTS func1(ENTSEQNO(seq)) {} |  | bug507864 | Test/bug507864.c | 1 | 2 | 142910 | 526
260 | EiffelParser | extern parserDefinition* EiffelParser (void) |  | eiffel | eiffel.c | 1221 | 1231 | 142911 | 8
260 | FortranParser | extern parserDefinition* FortranParser (void) |  | fortran | fortran.c | 1701 | 1717 | 142912 | 9
260 | JavaParser | extern parserDefinition* JavaParser (void) |  | c | c.c | 2625 | 2635 | 142913 | 10
260 | L_getit | static void L_getit (vString *const name, const unsigned char *dbp) |  | lisp | lisp.c | 57 | 76 | 142914 | 11
260 | L_isdef | static int L_isdef (const unsigned char *strp) |  | lisp | lisp.c | 40 | 45 | 142915 | 12
260 | L_isquote | static int L_isquote (const unsigned char *strp) |  | lisp | lisp.c | 47 | 55 | 142916 | 13
260 | LispParser | extern parserDefinition* LispParser (void) |  | lisp | lisp.c | 126 | 137 | 142917 | 14
260 | LuaParser | extern parserDefinition* LuaParser (void) |  | lua | lua.c | 122 | 131 | 142918 | 520
260 | MEMTXT | FUNCSTS func2 (MEMTXT(form_msg), MEMTXT (text), MEMTXT (mail)) {} |  | bug507864 | Test/bug507864.c | 2 | 2 | 142919 | 527
260 | MakefileParser | extern parserDefinition* MakefileParser (void) |  | make | make.c | 90 | 101 | 142920 | 15
260 | PascalParser | extern parserDefinition* PascalParser (void) |  | pascal | pascal.c | 254 | 263 | 142921 | 16
260 | PerlParser | extern parserDefinition* PerlParser (void) |  | perl | perl.c | 108 | 117 | 142922 | 17
260 | PhpParser | extern parserDefinition* PhpParser (void) |  | php | php.c | 97 | 106 | 142923 | 18
260 | PythonParser | extern parserDefinition *PythonParser (void) |  | python | python.c | 211 | 220 | 142924 | 19
260 | RexxParser | extern parserDefinition* RexxParser (void) |  | rexx | rexx.c | 29 | 37 | 142925 | 20
