globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd | package_name | class_name
1 | Revision_112/Jmol/src/org/openscience/compchem/ChemFileUtils.java | 65 | 111 | 1 | NULL | NULL | NULL | NULL | NULL |  | 
2 | Revision_112/Jmol/src/org/openscience/compchem/ChemFileUtils.java | 438 | 483 | 1 | NULL | NULL | NULL | NULL | NULL |  | 
3 | Revision_112/Jmol/src/org/openscience/compchem/ChemFileUtils.java | 253 | 264 | 2 | NULL | NULL | NULL | NULL | NULL |  | 
5 | Revision_112/Jmol/src/org/openscience/compchem/DataStructureTools.java | 237 | 244 | 2 | NULL | NULL | NULL | NULL | NULL |  | 
4 | Revision_112/Jmol/src/org/openscience/compchem/SetOfRingsFinder.java | 324 | 329 | 2 | NULL | NULL | NULL | NULL | NULL |  | 
6 | Revision_112/Jmol/src/org/openscience/compchem/ChemFileUtils.java | 291 | 313 | 3 | NULL | NULL | NULL | NULL | NULL |  | 
7 | Revision_112/Jmol/src/org/openscience/compchem/ChemFileUtils.java | 315 | 337 | 3 | NULL | NULL | NULL | NULL | NULL |  | 
8 | Revision_112/Jmol/src/org/openscience/compchem/ChemFileUtils.java | 495 | 499 | 4 | NULL | NULL | NULL | NULL | NULL |  | 
9 | Revision_112/Jmol/src/org/openscience/compchem/setOfRings.java | 135 | 139 | 4 | NULL | NULL | NULL | NULL | NULL |  | 
10 | Revision_112/Jmol/src/org/openscience/compchem/DataStructureTools.java | 79 | 91 | 5 | NULL | NULL | NULL | NULL | NULL |  | 
11 | Revision_112/Jmol/src/org/openscience/compchem/DataStructureTools.java | 94 | 103 | 5 | NULL | NULL | NULL | NULL | NULL |  | 
12 | Revision_112/Jmol/src/org/openscience/compchem/DataStructureTools.java | 138 | 142 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
13 | Revision_112/Jmol/src/org/openscience/compchem/DataStructureTools.java | 191 | 195 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
14 | Revision_112/Jmol/src/org/openscience/compchem/DataStructureTools.java | 164 | 173 | 7 | NULL | NULL | NULL | NULL | NULL |  | 
15 | Revision_112/Jmol/src/org/openscience/compchem/DataStructureTools.java | 188 | 197 | 7 | NULL | NULL | NULL | NULL | NULL |  | 
16 | Revision_112/Jmol/src/org/openscience/compchem/Element.java | 42 | 46 | 8 | 54 | Element | public Element(String symbol, int maxBondOrder, int maxBondOrderSum) | 41 | 46 | org.openscience.compchem | Element
17 | Revision_112/Jmol/src/org/openscience/jmol/ChemFrame.java | 245 | 249 | 8 | 584 | updateMlists | public void updateMlists(Vector dlist, Vector alist, Vector dhlist) | 245 | 249 | org.openscience.jmol | ChemFrame
19 | Revision_112/Jmol/src/org/openscience/jmol/GaussianFile.java | 582 | 587 | 8 | 66 | GaussianVertex | GaussianVertex(String as, float xC, float yC, float zC) | 581 | 587 | org.openscience.jmol | GaussianFile
23 | Revision_112/Jmol/src/org/openscience/jmol/MeasurementListEvent.java | 115 | 120 | 8 | 92 | MeasurementListEvent | public MeasurementListEvent(MeasurementList source, int type, int which, int op) | 115 | 120 | org.openscience.jmol | MeasurementListEvent
18 | Revision_112/Jmol/src/org/openscience/compchem/Node.java | 105 | 110 | 8 | 99 | Node | public Node(String s, double x, double y, double z) | 105 | 110 | org.openscience.compchem | Node
21 | Revision_112/Jmol/src/org/openscience/jmol/pending/Bend.java | 51 | 55 | 8 | NULL | NULL | NULL | NULL | NULL |  | 
20 | Revision_112/Jmol/src/org/openscience/compchem/Node.java | 98 | 102 | 8 | 100 | Node | public Node(String s, int n) | 98 | 102 | org.openscience.compchem | Node
436 | Revision_112/Jmol/src/org/openscience/jmol/BaseAtomType.java | 125 | 132 | 8 | NULL | NULL | NULL | NULL | NULL |  | 
436 | Revision_112/Jmol/src/org/openscience/miniJmol/BaseAtomType.java | 122 | 129 | 8 | 616 | set | public void set(String root, int atomicNumber, double mass, double vdwRadius, double covalentRadius, Color color) | 122 | 129 | org.openscience.miniJmol | BaseAtomType
24 | Revision_112/Jmol/src/org/openscience/jmol/AtomTypeTable.java | 236 | 240 | 8 | 33 | ColorRenderer | public ColorRenderer(boolean isBordered) | 236 | 240 | org.openscience.jmol | AtomTypeTable
25 | Revision_112/Jmol/src/org/openscience/compchem/Element.java | 48 | 54 | 9 | 193 | clone | public Object clone() | 48 | 54 | org.openscience.compchem | Element
26 | Revision_112/Jmol/src/org/openscience/compchem/Isotope.java | 42 | 49 | 9 | 193 | clone | public Object clone() | 42 | 49 | org.openscience.compchem | Isotope
27 | Revision_112/Jmol/src/org/openscience/compchem/IsomorphismTester.java | 67 | 82 | 10 | NULL | NULL | NULL | NULL | NULL |  | 
28 | Revision_112/Jmol/src/org/openscience/compchem/IsomorphismTester.java | 84 | 98 | 10 | NULL | NULL | NULL | NULL | NULL |  | 
