globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd | package_name | class_name
284 | Revision_2138/Jmol/src/com/obrador/JpegEncoder.java | 312 | 318 | 1 | NULL | NULL | NULL | NULL | NULL |  | 
285 | Revision_2138/Jmol/src/com/obrador/JpegEncoder.java | 972 | 980 | 1 | 177 | bufferIt | void bufferIt(BufferedOutputStream outStream, int code,int size) | 953 | 987 | com.obrador | Huffman
286 | Revision_2138/Jmol/src/com/obrador/JpegEncoder.java | 1001 | 1008 | 1 | 238 | flushBuffer | void flushBuffer(BufferedOutputStream outStream) | 989 | 1022 | com.obrador | Huffman
840 | Revision_2138/Jmol/src/org/openscience/jmol/app/LoopedStreams.java | 110 | 118 | 1 | 558 | startByteArrayReaderThread | private void startByteArrayReaderThread() | 84 | 122 | org.openscience.jmol.app | LoopedStreams
841 | Revision_2138/Jmol/src/com/obrador/JpegEncoder.java | 1289 | 1295 | 1 | 373 | getYCCArray | private void getYCCArray() | 1254 | 1336 | com.obrador | JpegInfo
1509 | Revision_2138/Jmol/src/org/openscience/jmol/viewer/script/Eval.java | 1722 | 1727 | 1 | 1621 | move | void move() throws ScriptException | 1661 | 1731 | org.openscience.jmol.viewer.script | Eval
282 | Revision_2138/Jmol/src/org/openscience/jmol/app/JmolResourceHandler.java | 124 | 129 | 1 | 356 | getString | private synchronized String getString(String key) | 117 | 131 | org.openscience.jmol.app | JmolResourceHandler
2062 | Revision_2138/Jmol/src/JmolApplet.java | 95 | 101 | 1 | 1608 | initWindows | public void initWindows() | 81 | 102 |  | JmolApplet
2257 | Revision_2138/Jmol/src/JmolAppletRegistry.java | 76 | 82 | 1 | 2754 | getJsoWindow | JSObject getJsoWindow() | 74 | 86 |  | JmolAppletRegistry
2062 | Revision_2138/Jmol/src/JmolApplet.java | 128 | 134 | 1 | 363 | getValue | private String getValue(String propertyName, String defaultValue) | 124 | 136 |  | JmolApplet
2264 | Revision_2138/Jmol/src/org/openscience/jmol/app/Jmol.java | 913 | 919 | 1 | 934 | print | public void print() | 909 | 920 | org.openscience.jmol.app | Jmol
2258 | Revision_2138/Jmol/src/JmolAppletRegistry.java | 91 | 97 | 1 | 2753 | getJsoTop | JSObject getJsoTop() | 88 | 99 |  | JmolAppletRegistry
2167 | Revision_2138/Jmol/src/org/jmol/adapter/simple/SimpleModelAdapter.java | 772 | 778 | 1 | 2893 | conect | void conect() | 731 | 887 | org.jmol.adapter.simple | PdbModel
1017 | Revision_2138/Jmol/src/org/openscience/jmol/app/HistoryFile.java | 109 | 118 | 1 | 1089 | save | private void save() | 109 | 118 | org.openscience.jmol.app | HistoryFile
1015 | Revision_2138/Jmol/src/org/openscience/jmol/app/HistoryFile.java | 95 | 104 | 1 | 629 | load | private void load() | 95 | 104 | org.openscience.jmol.app | HistoryFile
287 | Revision_2138/Jmol/src/com/obrador/JpegEncoder.java | 476 | 481 | 2 | 380 | initMatrix | private void initMatrix(int quality) | 385 | 591 | com.obrador | DCT
288 | Revision_2138/Jmol/src/com/obrador/JpegEncoder.java | 564 | 569 | 2 | 380 | initMatrix | private void initMatrix(int quality) | 385 | 591 | com.obrador | DCT
289 | Revision_2138/Jmol/src/com/obrador/JpegEncoder.java | 483 | 493 | 3 | 380 | initMatrix | private void initMatrix(int quality) | 385 | 591 | com.obrador | DCT
291 | Revision_2138/Jmol/src/com/obrador/JpegEncoder.java | 764 | 769 | 3 | NULL | NULL | NULL | NULL | NULL |  | 
292 | Revision_2138/Jmol/src/com/obrador/JpegEncoder.java | 742 | 749 | 3 | NULL | NULL | NULL | NULL | NULL |  | 
290 | Revision_2138/Jmol/src/com/obrador/JpegEncoder.java | 571 | 581 | 3 | 380 | initMatrix | private void initMatrix(int quality) | 385 | 591 | com.obrador | DCT
