Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | Similarity
374 | Revision_374/jnamed.java | U | 104 | 112 | 7 | 153307 | 1 | 80
374 | Revision_374/jnamed.java | U | 236 | 245 | 7 | 153308 | 1 | 80
374 | Revision_374/jnamed.java | U | 218 | 224 | 7 | 153309 | 1 | 80
374 | Revision_374/org/xbill/DNS/OPTRecord.java | U | 63 | 69 | 7 | 153310 | 1 | 80
374 | Revision_374/jnamed.java | U | 213 | 230 | 17 | 153311 | 2 | 76
374 | Revision_374/jnamed.java | U | 231 | 251 | 17 | 153312 | 2 | 76
374 | Revision_374/jnamed.java | U | 254 | 261 | 7 | 153313 | 3 | 75
374 | Revision_374/org/xbill/DNS/utils/hmacSigner.java | U | 78 | 85 | 7 | 153314 | 3 | 75
374 | Revision_374/org/xbill/DNS/utils/hmacSigner.java | U | 121 | 128 | 7 | 153315 | 3 | 75
374 | Revision_374/jnamed.java | U | 364 | 370 | 7 | 153316 | 4 | 100
374 | Revision_374/org/xbill/DNS/SimpleResolver.java | U | 287 | 293 | 7 | 153317 | 4 | 100
374 | Revision_374/jnamed.java | U | 436 | 440 | 10 | 153318 | 5 | 100
374 | Revision_374/jnamed.java | U | 443 | 447 | 10 | 153319 | 5 | 100
374 | Revision_374/org/xbill/DNS/ARecord.java | U | 82 | 87 | 5 | 153320 | 6 | 75
374 | Revision_374/org/xbill/DNS/UNKRecord.java | U | 48 | 53 | 5 | 153321 | 6 | 75
374 | Revision_374/org/xbill/DNS/Record.java | U | 239 | 243 | 5 | 153322 | 6 | 75
374 | Revision_374/org/xbill/DNS/NS_CNAME_PTRRecord.java | U | 53 | 58 | 5 | 153323 | 6 | 75
374 | Revision_374/org/xbill/DNS/Cache.java | U | 77 | 83 | 8 | 153324 | 7 | 71
374 | Revision_374/org/xbill/DNS/Header.java | U | 214 | 224 | 8 | 153325 | 7 | 71
374 | Revision_374/org/xbill/DNS/MX_KXRecord.java | U | 57 | 65 | 8 | 153326 | 7 | 71
374 | Revision_374/org/xbill/DNS/NXTRecord.java | U | 75 | 86 | 8 | 153327 | 7 | 71
374 | Revision_374/org/xbill/DNS/Cache.java | U | 230 | 238 | 8 | 153328 | 8 | 71
374 | Revision_374/org/xbill/DNS/Zone.java | U | 110 | 120 | 8 | 153329 | 8 | 71
374 | Revision_374/org/xbill/DNS/Cache.java | U | 358 | 365 | 6 | 153330 | 9 | 100
374 | Revision_374/org/xbill/DNS/Cache.java | U | 368 | 375 | 6 | 153331 | 9 | 100
374 | Revision_374/org/xbill/DNS/CERTRecord.java | U | 52 | 58 | 7 | 153332 | 10 | 83
374 | Revision_374/org/xbill/DNS/KEYRecord.java | U | 72 | 78 | 7 | 153333 | 10 | 83
374 | Revision_374/org/xbill/DNS/SRVRecord.java | U | 38 | 44 | 7 | 153334 | 10 | 83
374 | Revision_374/org/xbill/DNS/CERTRecord.java | U | 63 | 74 | 11 | 153335 | 11 | 100
374 | Revision_374/org/xbill/DNS/KEYRecord.java | U | 83 | 94 | 11 | 153336 | 11 | 100
374 | Revision_374/org/xbill/DNS/CERTRecord.java | U | 91 | 105 | 14 | 153337 | 12 | 72
374 | Revision_374/org/xbill/DNS/SRVRecord.java | U | 72 | 84 | 14 | 153338 | 12 | 72
374 | Revision_374/org/xbill/DNS/KEYRecord.java | U | 115 | 130 | 14 | 153339 | 12 | 72
374 | Revision_374/org/xbill/DNS/HINFORecord.java | U | 85 | 95 | 14 | 153340 | 12 | 72
374 | Revision_374/org/xbill/DNS/CERTRecord.java | U | 140 | 148 | 7 | 153341 | 13 | 83
374 | Revision_374/org/xbill/DNS/SRVRecord.java | U | 122 | 130 | 7 | 153342 | 13 | 83
374 | Revision_374/org/xbill/DNS/SRVRecord.java | U | 111 | 119 | 7 | 153343 | 13 | 83
374 | Revision_374/org/xbill/DNS/DClass.java | U | 34 | 40 | 8 | 153344 | 14 | 75
