globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd | package_name | class_name
1 | Revision_636/asp.c | 74 | 89 | 1 | 156 | findAspTags | static void findAspTags (void) | 42 | 198 |  | asp
2 | Revision_636/asp.c | 97 | 112 | 1 | 156 | findAspTags | static void findAspTags (void) | 42 | 198 |  | asp
13 | Revision_636/erlang.c | 58 | 62 | 2 | 173 | skipSpace | static const unsigned char *skipSpace (const unsigned char *cp) | 57 | 62 |  | erlang
11 | Revision_636/python.c | 199 | 203 | 2 | 173 | skipSpace | static const char *skipSpace (const char *cp) | 198 | 203 |  | python
12 | Revision_636/sml.c | 84 | 88 | 2 | 173 | skipSpace | static const unsigned char *skipSpace (const unsigned char *cp) | 83 | 88 |  | sml
14 | Revision_636/erlang.c | 66 | 75 | 3 | NULL | NULL | NULL | NULL | NULL |  | 
15 | Revision_636/python.c | 207 | 216 | 3 | 328 | parseIdentifier | static const char *parseIdentifier (const char *cp, vString *const identifier) | 206 | 216 |  | python
47 | Revision_636/gnu_regex/regex.c | 1777 | 1782 | 4 | NULL | NULL | NULL | NULL | NULL |  | 
48 | Revision_636/gnu_regex/regex.c | 1792 | 1797 | 4 | NULL | NULL | NULL | NULL | NULL |  | 
20 | Revision_636/jscript.c | 206 | 210 | 5 | 122 | deleteToken | static void deleteToken (tokenInfo *const token) | 205 | 210 |  | jscript
21 | Revision_636/sql.c | 374 | 378 | 5 | 122 | deleteToken | static void deleteToken (tokenInfo *const token) | 373 | 378 |  | sql
22 | Revision_636/jscript.c | 238 | 254 | 6 | 635 | makeJsTag | static void makeJsTag (tokenInfo *const token, const jsKind kind) | 233 | 255 |  | jscript
23 | Revision_636/sql.c | 406 | 422 | 6 | 559 | makeSqlTag | static void makeSqlTag (tokenInfo *const token, const sqlKind kind) | 401 | 423 |  | sql
24 | Revision_636/jscript.c | 286 | 293 | 7 | 449 | skipToCharacter | static int skipToCharacter (const int c) | 285 | 293 |  | jscript
25 | Revision_636/sql.c | 430 | 437 | 7 | 449 | skipToCharacter | static int skipToCharacter (const int c) | 429 | 437 |  | sql
49 | Revision_636/jscript.c | 355 | 359 | 8 | 408 | readToken | static void readToken (tokenInfo *const token) | 345 | 443 |  | jscript
29 | Revision_636/sql.c | 492 | 505 | 8 | 408 | readToken | static void readToken (tokenInfo *const token) | 482 | 620 |  | sql
42 | Revision_636/jscript.c | 395 | 425 | 9 | 408 | readToken | static void readToken (tokenInfo *const token) | 345 | 443 |  | jscript
43 | Revision_636/sql.c | 566 | 596 | 9 | 408 | readToken | static void readToken (tokenInfo *const token) | 482 | 620 |  | sql
44 | Revision_636/jscript.c | 461 | 491 | 10 | 567 | skipArgumentList | static void skipArgumentList (tokenInfo *const token) | 460 | 491 |  | jscript
17 | Revision_636/sql.c | 674 | 704 | 10 | 567 | skipArgumentList | static void skipArgumentList (tokenInfo *const token) | 673 | 704 |  | sql
34 | Revision_636/jscript.c | 482 | 487 | 11 | 567 | skipArgumentList | static void skipArgumentList (tokenInfo *const token) | 460 | 491 |  | jscript
45 | Revision_636/jscript.c | 514 | 519 | 11 | 567 | skipArrayList | static void skipArrayList (tokenInfo *const token) | 493 | 523 |  | jscript
46 | Revision_636/sql.c | 695 | 700 | 11 | 567 | skipArgumentList | static void skipArgumentList (tokenInfo *const token) | 673 | 704 |  | sql
34 | Revision_636/jscript.c | 536 | 543 | 12 | 628 | addToScope | static void addToScope (tokenInfo* const token, vString* const extra) | 535 | 543 |  | jscript
35 | Revision_636/sql.c | 639 | 646 | 12 | 628 | addToScope | static void addToScope (tokenInfo* const token, vString* const extra) | 638 | 646 |  | sql
38 | Revision_636/jscript.c | 686 | 697 | 13 | 644 | parseLoop | static void parseLoop (tokenInfo *const token) | 612 | 699 |  | jscript
39 | Revision_636/sql.c | 852 | 872 | 13 | 562 | parseRecord | static void parseRecord (tokenInfo *const token) | 807 | 874 |  | sql
6 | Revision_636/readtags.c | 106 | 113 | 14 | 460 | struppercmp | static int struppercmp (const char *s1, const char *s2) | 105 | 113 |  | readtags
9 | Revision_636/routines.c | 288 | 295 | 14 | 460 | struppercmp | extern int struppercmp (const char *s1, const char *s2) | 287 | 295 |  | routines
8 | Revision_636/readtags.c | 116 | 123 | 15 | 460 | strnuppercmp | static int strnuppercmp (const char *s1, const char *s2, size_t n) | 115 | 123 |  | readtags
10 | Revision_636/routines.c | 298 | 305 | 15 | 460 | strnuppercmp | extern int strnuppercmp (const char *s1, const char *s2, size_t n) | 297 | 305 |  | routines
