globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd | package_name | class_name
1 | Revision_345/asp.c | 73 | 88 | 1 | 156 | findAspTags | static void findAspTags (void) | 41 | 178 |  | asp
2 | Revision_345/asp.c | 96 | 111 | 1 | 156 | findAspTags | static void findAspTags (void) | 41 | 178 |  | asp
13 | Revision_345/erlang.c | 58 | 62 | 2 | 173 | skipSpace | static const unsigned char *skipSpace (const unsigned char *cp) | 57 | 62 |  | erlang
11 | Revision_345/python.c | 105 | 109 | 2 | 173 | skipSpace | static const unsigned char *skipSpace (const unsigned char *cp) | 104 | 109 |  | python
12 | Revision_345/sml.c | 82 | 86 | 2 | 173 | skipSpace | static const unsigned char *skipSpace (const unsigned char *cp) | 81 | 86 |  | sml
14 | Revision_345/erlang.c | 66 | 75 | 3 | NULL | NULL | NULL | NULL | NULL |  | 
15 | Revision_345/python.c | 113 | 122 | 3 | NULL | NULL | NULL | NULL | NULL |  | 
6 | Revision_345/readtags.c | 106 | 113 | 4 | 460 | struppercmp | static int struppercmp (const char *s1, const char *s2) | 105 | 113 |  | readtags
9 | Revision_345/routines.c | 279 | 286 | 4 | 460 | struppercmp | extern int struppercmp (const char *s1, const char *s2) | 278 | 286 |  | routines
8 | Revision_345/readtags.c | 116 | 123 | 5 | 460 | strnuppercmp | static int strnuppercmp (const char *s1, const char *s2, size_t n) | 115 | 123 |  | readtags
10 | Revision_345/routines.c | 289 | 296 | 5 | 460 | strnuppercmp | extern int strnuppercmp (const char *s1, const char *s2, size_t n) | 288 | 296 |  | routines
