globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd | package_name | class_name
1 | Revision_32/Jmol/src/org/openscience/compchem/DataStructureTools.java | 138 | 142 | 1 | NULL | NULL | NULL | NULL | NULL |  | 
2 | Revision_32/Jmol/src/org/openscience/compchem/DataStructureTools.java | 191 | 195 | 1 | NULL | NULL | NULL | NULL | NULL |  | 
3 | Revision_32/Jmol/src/org/openscience/compchem/Element.java | 42 | 46 | 2 | 54 | Element | public Element(String symbol, int maxBondOrder, int maxBondOrderSum) | 41 | 46 | org.openscience.compchem | Element
5 | Revision_32/Jmol/src/org/openscience/jmol/pending/Bend.java | 51 | 55 | 2 | NULL | NULL | NULL | NULL | NULL |  | 
4 | Revision_32/Jmol/src/org/openscience/jmol/ChemFrame.java | 309 | 313 | 2 | 584 | updateMlists | public void updateMlists(Vector dlist, Vector alist, Vector dhlist) | 309 | 313 | org.openscience.jmol | ChemFrame
6 | Revision_32/Jmol/src/org/openscience/compchem/IsomorphismTester.java | 71 | 80 | 3 | NULL | NULL | NULL | NULL | NULL |  | 
7 | Revision_32/Jmol/src/org/openscience/compchem/IsomorphismTester.java | 87 | 96 | 3 | NULL | NULL | NULL | NULL | NULL |  | 
8 | Revision_32/Jmol/src/org/openscience/compchem/LIFOQueue.java | 47 | 52 | 4 | 423 | pop | public Object pop() | 47 | 52 | org.openscience.compchem | LIFOQueue
9 | Revision_32/Jmol/src/org/openscience/compchem/Queue.java | 45 | 49 | 4 | 423 | pop | public Object pop() | 45 | 49 | org.openscience.compchem | Queue
10 | Revision_32/Jmol/src/org/openscience/compchem/Ring.java | 93 | 126 | 5 | NULL | NULL | NULL | NULL | NULL |  | 
11 | Revision_32/Jmol/src/org/openscience/compchem/Sorter.java | 67 | 112 | 5 | NULL | NULL | NULL | NULL | NULL |  | 
12 | Revision_32/Jmol/src/org/openscience/compchem/Ring.java | 129 | 134 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
13 | Revision_32/Jmol/src/org/openscience/compchem/Sorter.java | 116 | 122 | 6 | NULL | NULL | NULL | NULL | NULL |  | 
14 | Revision_32/Jmol/src/org/openscience/compchem/StandardElements.java | 55 | 59 | 7 | 306 | getMaxBondOrder | public int getMaxBondOrder(String elementSymbol) | 55 | 59 | org.openscience.compchem | StandardElements
15 | Revision_32/Jmol/src/org/openscience/compchem/StandardElements.java | 61 | 65 | 7 | 307 | getMaxBondOrderSum | public int getMaxBondOrderSum(String elementSymbol) | 61 | 65 | org.openscience.compchem | StandardElements
16 | Revision_32/Jmol/src/org/openscience/compchem/StandardElements.java | 73 | 78 | 8 | 232 | enlargeElementArray | private void enlargeElementArray() | 73 | 78 | org.openscience.compchem | StandardElements
