globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd | package_name | class_name
1 | Revision_634/args.c | 85 | 92 | 1 | 301 | nextString | static char* nextString (const Arguments* const current, const char** const next) | 84 | 92 |  | args
2 | Revision_634/args.c | 160 | 167 | 1 | 300 | nextFileString | static char* nextFileString (const Arguments* const current, FILE* const fp) | 159 | 167 |  | args
164 | Revision_634/asm.c | 131 | 139 | 2 | 551 | analyzeOperator | static opKeyword analyzeOperator (const vString *const op) | 130 | 139 |  | asm
137 | Revision_634/jscript.c | 334 | 341 | 2 | 47 | analyzeToken | static keywordId analyzeToken (vString *const name) | 333 | 341 |  | jscript
132 | Revision_634/sql.c | 473 | 480 | 2 | 47 | analyzeToken | static keywordId analyzeToken (vString *const name) | 472 | 480 |  | sql
8 | Revision_634/asp.c | 71 | 90 | 3 | 156 | findAspTags | static void findAspTags (void) | 42 | 198 |  | asp
9 | Revision_634/asp.c | 94 | 113 | 3 | 156 | findAspTags | static void findAspTags (void) | 42 | 198 |  | asp
10 | Revision_634/asp.c | 117 | 133 | 4 | 156 | findAspTags | static void findAspTags (void) | 42 | 198 |  | asp
12 | Revision_634/asp.c | 137 | 152 | 4 | 156 | findAspTags | static void findAspTags (void) | 42 | 198 |  | asp
87 | Revision_634/asp.c | 156 | 171 | 4 | 156 | findAspTags | static void findAspTags (void) | 42 | 198 |  | asp
114 | Revision_634/asp.c | 175 | 190 | 4 | 156 | findAspTags | static void findAspTags (void) | 42 | 198 |  | asp
15 | Revision_634/asp.c | 201 | 209 | 5 | 2 | AspParser | extern parserDefinition* AspParser (void) | 200 | 209 |  | asp
88 | Revision_634/sml.c | 202 | 210 | 5 | 569 | SmlParser | extern parserDefinition *SmlParser (void) | 201 | 210 |  | sml
116 | Revision_634/ruby.c | 398 | 406 | 5 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 397 | 406 |  | ruby
18 | Revision_634/beta.c | 152 | 156 | 6 | 158 | findBetaTags | static void findBetaTags (void) | 82 | 308 |  | beta
19 | Revision_634/beta.c | 277 | 281 | 6 | 158 | findBetaTags | static void findBetaTags (void) | 82 | 308 |  | beta
20 | Revision_634/beta.c | 158 | 162 | 6 | 158 | findBetaTags | static void findBetaTags (void) | 82 | 308 |  | beta
21 | Revision_634/beta.c | 165 | 169 | 7 | 158 | findBetaTags | static void findBetaTags (void) | 82 | 308 |  | beta
22 | Revision_634/beta.c | 271 | 275 | 7 | 158 | findBetaTags | static void findBetaTags (void) | 82 | 308 |  | beta
23 | Revision_634/beta.c | 311 | 319 | 8 | 4 | BetaParser | extern parserDefinition* BetaParser (void) | 310 | 319 |  | beta
24 | Revision_634/vim.c | 626 | 634 | 8 | 26 | VimParser | extern parserDefinition* VimParser (void) | 625 | 634 |  | vim
65 | Revision_634/lua.c | 123 | 131 | 8 | 520 | LuaParser | extern parserDefinition* LuaParser (void) | 122 | 131 |  | lua
94 | Revision_634/erlang.c | 58 | 62 | 9 | 173 | skipSpace | static const unsigned char *skipSpace (const unsigned char *cp) | 57 | 62 |  | erlang
91 | Revision_634/python.c | 199 | 203 | 9 | 173 | skipSpace | static const char *skipSpace (const char *cp) | 198 | 203 |  | python
92 | Revision_634/sml.c | 84 | 88 | 9 | 173 | skipSpace | static const unsigned char *skipSpace (const unsigned char *cp) | 83 | 88 |  | sml
95 | Revision_634/erlang.c | 66 | 75 | 10 | NULL | NULL | NULL | NULL | NULL |  | 
96 | Revision_634/python.c | 207 | 216 | 10 | 328 | parseIdentifier | static const char *parseIdentifier (const char *cp, vString *const identifier) | 206 | 216 |  | python
101 | Revision_634/erlang.c | 108 | 113 | 11 | 580 | parseSimpleTag | static void parseSimpleTag (const unsigned char *cp, erlangKind kind) | 107 | 113 |  | erlang
102 | Revision_634/erlang.c | 116 | 121 | 11 | 578 | parseFunctionTag | static void parseFunctionTag (const unsigned char *cp, vString *const module) | 115 | 121 |  | erlang
99 | Revision_634/erlang.c | 179 | 187 | 12 | 575 | ErlangParser | extern parserDefinition *ErlangParser (void) | 178 | 187 |  | erlang
6 | Revision_634/perl.c | 372 | 380 | 12 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 371 | 380 |  | perl
100 | Revision_634/tcl.c | 106 | 114 | 12 | 25 | TclParser | extern parserDefinition* TclParser (void) | 105 | 114 |  | tcl
163 | Revision_634/python.c | 448 | 456 | 12 | 19 | PythonParser | extern parserDefinition *PythonParser (void) | 447 | 456 |  | python
168 | Revision_634/gnu_regex/regex.c | 1330 | 1339 | 13 | NULL | NULL | NULL | NULL | NULL |  | 
169 | Revision_634/gnu_regex/regex.c | 1816 | 1820 | 13 | NULL | NULL | NULL | NULL | NULL |  | 
174 | Revision_634/gnu_regex/regex.c | 1627 | 1632 | 14 | NULL | NULL | NULL | NULL | NULL |  | 
175 | Revision_634/gnu_regex/regex.c | 1649 | 1654 | 14 | NULL | NULL | NULL | NULL | NULL |  | 
171 | Revision_634/gnu_regex/regex.c | 1777 | 1782 | 14 | NULL | NULL | NULL | NULL | NULL |  | 
172 | Revision_634/gnu_regex/regex.c | 1792 | 1797 | 14 | NULL | NULL | NULL | NULL | NULL |  | 
