globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd
330 | Revision_685/c.c | 2893 | 2902 | 2 | 10 | CsharpParser | extern parserDefinition* CsharpParser (void) | 2892 | 2902
13 | Revision_685/python.c | 648 | 656 | 2 | 19 | PythonParser | extern parserDefinition *PythonParser (void) | 647 | 656
7 | Revision_685/perl.c | 372 | 380 | 2 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 371 | 380
243 | Revision_685/lua.c | 123 | 131 | 2 | 531 | LuaParser | extern parserDefinition* LuaParser (void) | 122 | 131
21 | Revision_685/fortran.c | 2180 | 2195 | 2 | 9 | FortranParser | extern parserDefinition* FortranParser (void) | 2179 | 2195
539 | Revision_685/vhdl.c | 825 | 834 | 2 | 798 | VhdlParser | extern parserDefinition *VhdlParser (void) | 824 | 834
10 | Revision_685/awk.c | 71 | 79 | 2 | 3 | AwkParser | extern parserDefinition* AwkParser () | 70 | 79
321 | Revision_685/sml.c | 202 | 210 | 2 | 607 | SmlParser | extern parserDefinition *SmlParser (void) | 201 | 210
296 | Revision_685/sql.c | 2065 | 2074 | 2 | 579 | SqlParser | extern parserDefinition* SqlParser (void) | 2064 | 2074
9 | Revision_685/eiffel.c | 1236 | 1245 | 2 | 8 | EiffelParser | extern parserDefinition* EiffelParser (void) | 1235 | 1245
20 | Revision_685/vim.c | 626 | 634 | 2 | 26 | VimParser | extern parserDefinition* VimParser (void) | 625 | 634
274 | Revision_685/asm.c | 366 | 385 | 2 | 1 | AsmParser | extern parserDefinition* AsmParser (void) | 365 | 385
25 | Revision_685/make.c | 205 | 215 | 2 | 15 | MakefileParser | extern parserDefinition* MakefileParser (void) | 204 | 215
413 | Revision_685/jscript.c | 1558 | 1571 | 2 | 630 | JavaScriptParser | extern parserDefinition* JavaScriptParser (void) | 1557 | 1571
26 | Revision_685/rexx.c | 30 | 37 | 2 | 20 | RexxParser | extern parserDefinition* RexxParser (void) | 29 | 37
24 | Revision_685/slang.c | 34 | 41 | 2 | 24 | SlangParser | extern parserDefinition* SlangParser (void) | 33 | 41
365 | Revision_685/html.c | 40 | 47 | 2 | 629 | HtmlParser | extern parserDefinition* HtmlParser (void) | 39 | 47
23 | Revision_685/yacc.c | 31 | 38 | 2 | 27 | YaccParser | extern parserDefinition* YaccParser () | 30 | 38
27 | Revision_685/keyword.c | 107 | 116 | 2 | NULL | NULL | NULL | NULL | NULL
575 | Revision_685/flex.c | 2225 | 2238 | 2 | 828 | FlexParser | extern parserDefinition* FlexParser (void) | 2224 | 2238
158 | Revision_685/fortran.c | 414 | 426 | 2 | 589 | newToken | static tokenInfo *newToken (void) | 413 | 426
29 | Revision_685/options.c | 626 | 632 | 2 | 69 | cArgForth | extern void cArgForth (cookedArgs* const current) | 613 | 634
30 | Revision_685/options.c | 533 | 538 | 2 | 78 | cArgRead | static void cArgRead (cookedArgs *const current) | 507 | 540
28 | Revision_685/c.c | 2222 | 2227 | 2 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 2032 | 2446
511 | Revision_685/gnu_regex/regex.c | 2828 | 2833 | 2 | NULL | NULL | NULL | NULL | NULL
576 | Revision_685/flex.c | 220 | 234 | 2 | 300 | newToken | static tokenInfo *newToken (void) | 219 | 234
309 | Revision_685/sql.c | 397 | 409 | 2 | 807 | newToken | static tokenInfo *newToken (void) | 396 | 409
414 | Revision_685/jscript.c | 192 | 205 | 2 | 714 | newToken | static tokenInfo *newToken (void) | 191 | 205
540 | Revision_685/vhdl.c | 342 | 351 | 2 | 838 | newToken | static tokenInfo *newToken (void) | 341 | 351
157 | Revision_685/eiffel.c | 1190 | 1202 | 2 | 299 | newToken | static tokenInfo *newToken (void) | 1189 | 1202
31 | Revision_685/c.c | 2251 | 2259 | 2 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 2032 | 2446
512 | Revision_685/gnu_regex/regex.c | 2826 | 2840 | 2 | NULL | NULL | NULL | NULL | NULL
33 | Revision_685/asp.c | 71 | 90 | 3 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
34 | Revision_685/asp.c | 94 | 113 | 3 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
35 | Revision_685/asp.c | 117 | 133 | 4 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
36 | Revision_685/asp.c | 175 | 190 | 4 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
36 | Revision_685/asp.c | 156 | 171 | 4 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
36 | Revision_685/asp.c | 137 | 152 | 4 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
43 | Revision_685/args.c | 85 | 92 | 5 | 305 | nextString | static char* nextString (const Arguments* const current, const char** const next) | 84 | 92
44 | Revision_685/args.c | 160 | 167 | 5 | 304 | nextFileString | static char* nextFileString (const Arguments* const current, FILE* const fp) | 159 | 167
45 | Revision_685/args.c | 182 | 190 | 6 | 55 | argNewFromArgv | extern Arguments* argNewFromArgv (char* const* const argv) | 181 | 190
46 | Revision_685/args.c | 203 | 211 | 6 | 57 | argNewFromLineFile | extern Arguments* argNewFromLineFile (FILE* const fp) | 202 | 211
47 | Revision_685/args.c | 193 | 200 | 6 | 56 | argNewFromFile | extern Arguments* argNewFromFile (FILE* const fp) | 192 | 200
48 | Revision_685/args.c | 266 | 272 | 7 | 52 | argDelete | extern void argDelete (Arguments* const current) | 265 | 272
49 | Revision_685/options.c | 579 | 584 | 7 | 68 | cArgDelete | extern void cArgDelete (cookedArgs* const current) | 578 | 584
51 | Revision_685/c.c | 536 | 542 | 8 | 123 | deleteToken | static void deleteToken (tokenInfo *const token) | 535 | 542
52 | Revision_685/vstring.c | 67 | 74 | 8 | 507 | vStringDelete | extern void vStringDelete (vString *const string) | 66 | 74
541 | Revision_685/vhdl.c | 354 | 361 | 8 | 807 | deleteToken | static void deleteToken (tokenInfo * const token) | 353 | 361
415 | Revision_685/jscript.c | 208 | 212 | 8 | 701 | deleteToken | static void deleteToken (tokenInfo *const token) | 207 | 212
577 | Revision_685/flex.c | 237 | 241 | 8 | 125 | deleteToken | static void deleteToken (tokenInfo *const token) | 236 | 241
416 | Revision_685/sql.c | 412 | 416 | 8 | 800 | deleteToken | static void deleteToken (tokenInfo *const token) | 411 | 416
50 | Revision_685/fortran.c | 888 | 892 | 8 | 82 | checkForLabel | static void checkForLabel (void) | 867 | 894
362 | Revision_685/eiffel.c | 1205 | 1211 | 8 | 124 | deleteToken | static void deleteToken (tokenInfo *const token) | 1204 | 1211
363 | Revision_685/fortran.c | 438 | 446 | 8 | 582 | deleteToken | static void deleteToken (tokenInfo *const token) | 437 | 446
52 | Revision_685/vstring.c | 69 | 73 | 8 | 507 | vStringDelete | extern void vStringDelete (vString *const string) | 66 | 74
363 | Revision_685/fortran.c | 440 | 445 | 8 | 582 | deleteToken | static void deleteToken (tokenInfo *const token) | 437 | 446
541 | Revision_685/vhdl.c | 356 | 360 | 8 | 807 | deleteToken | static void deleteToken (tokenInfo * const token) | 353 | 361
463 | Revision_685/jscript.c | 1007 | 1016 | 8 | 727 | parseMethods | static void parseMethods (tokenInfo *const token, tokenInfo *const class) | 962 | 1024
578 | Revision_685/flex.c | 1268 | 1277 | 8 | 725 | parseMethods | static void parseMethods (tokenInfo *const token, tokenInfo *const class) | 1223 | 1285
312 | Revision_685/fortran.c | 1060 | 1064 | 8 | 453 | skipPast | static void skipPast (tokenInfo *const token, tokenType type) | 1059 | 1064
542 | Revision_685/vhdl.c | 620 | 624 | 8 | 811 | parseModule | static void parseModule (tokenInfo * const token) | 602 | 627
543 | Revision_685/vhdl.c | 611 | 615 | 8 | 811 | parseModule | static void parseModule (tokenInfo * const token) | 602 | 627
454 | Revision_685/sql.c | 1636 | 1640 | 8 | 731 | parseTrigger | static void parseTrigger (tokenInfo *const token) | 1590 | 1662
455 | Revision_685/sql.c | 1897 | 1901 | 8 | 593 | parseMLTable | static void parseMLTable (tokenInfo *const token) | 1854 | 1913
479 | Revision_685/jscript.c | 994 | 1004 | 8 | 727 | parseMethods | static void parseMethods (tokenInfo *const token, tokenInfo *const class) | 962 | 1024
579 | Revision_685/flex.c | 1255 | 1265 | 8 | 725 | parseMethods | static void parseMethods (tokenInfo *const token, tokenInfo *const class) | 1223 | 1285
539 | Revision_685/vhdl.c | 731 | 736 | 8 | 815 | parseSubProgram | static void parseSubProgram (tokenInfo * const token) | 689 | 764
560 | Revision_685/vhdl.c | 750 | 755 | 8 | 815 | parseSubProgram | static void parseSubProgram (tokenInfo * const token) | 689 | 764
127 | Revision_685/options.c | 674 | 678 | 8 | NULL | NULL | NULL | NULL | NULL
125 | Revision_685/c.c | 2193 | 2197 | 8 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 2032 | 2446
94 | Revision_685/c.c | 2487 | 2494 | 8 | 331 | parseGeneralToken | static void parseGeneralToken (statementInfo *const st, const int c) | 2482 | 2521
456 | Revision_685/jscript.c | 909 | 918 | 8 | 595 | parseBlock | static boolean parseBlock (tokenInfo *const token, tokenInfo *const parent) | 866 | 960
224 | Revision_685/options.c | 352 | 357 | 8 | 517 | verbose | extern void verbose (const char *const format, ...) | 349 | 358
116 | Revision_685/fortran.c | 813 | 818 | 8 | 347 | parseNumeric | static vString *parseNumeric (int c) | 796 | 825
119 | Revision_685/eiffel.c | 421 | 426 | 8 | 346 | parseNumeric | static vString *parseNumeric (int c) | 404 | 433
129 | Revision_685/options.c | 1221 | 1225 | 8 | 235 | installHeaderListDefaults | static void installHeaderListDefaults (void) | 1217 | 1226
250 | Revision_685/eiffel.c | 648 | 652 | 8 | 415 | readToken | static void readToken (tokenInfo *const token) | 602 | 736
300 | Revision_685/sql.c | 560 | 564 | 8 | 818 | readToken | static void readToken (tokenInfo *const token) | 504 | 651
126 | Revision_685/strlist.c | 150 | 154 | 8 | 474 | stringListDelete | extern void stringListDelete (stringList *const current) | 145 | 159
544 | Revision_685/vhdl.c | 457 | 461 | 8 | 850 | readToken | static void readToken (tokenInfo * const token) | 404 | 479
457 | Revision_685/jscript.c | 920 | 925 | 8 | 595 | parseBlock | static boolean parseBlock (tokenInfo *const token, tokenInfo *const parent) | 866 | 960
480 | Revision_685/jscript.c | 891 | 907 | 8 | 595 | parseBlock | static boolean parseBlock (tokenInfo *const token, tokenInfo *const parent) | 866 | 960
50 | Revision_685/fortran.c | 805 | 811 | 8 | 347 | parseNumeric | static vString *parseNumeric (int c) | 796 | 825
119 | Revision_685/eiffel.c | 413 | 419 | 8 | 346 | parseNumeric | static vString *parseNumeric (int c) | 404 | 433
249 | Revision_685/eiffel.c | 661 | 665 | 8 | 415 | readToken | static void readToken (tokenInfo *const token) | 602 | 736
266 | Revision_685/routines.c | 453 | 459 | 8 | 755 | eStatFree | extern void eStatFree (fileStatus *status) | 452 | 459
128 | Revision_685/fortran.c | 990 | 994 | 8 | 600 | readToken | static void readToken (tokenInfo *const token) | 921 | 1037
80 | Revision_685/c.c | 2146 | 2150 | 8 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 2032 | 2446
76 | Revision_685/c.c | 790 | 794 | 8 | 224 | initStatement | static void initStatement (statementInfo *const st, statementInfo *const parent) | 789 | 794
87 | Revision_685/readtags.c | 144 | 148 | 8 | 211 | growString | static int growString (vstring *s) | 125 | 150
417 | Revision_685/jscript.c | 1423 | 1427 | 8 | 846 | parseStatement | static boolean parseStatement (tokenInfo *const token, boolean is_inside_class) | 1026 | 1457
580 | Revision_685/flex.c | 1841 | 1845 | 8 | NULL | NULL | NULL | NULL | NULL
79 | Revision_685/fortran.c | 1899 | 1903 | 8 | 311 | parseBlockData | static void parseBlockData (tokenInfo *const token) | 1894 | 1913
418 | Revision_685/sql.c | 1082 | 1089 | 8 | 593 | parseDeclareANSI | static void parseDeclareANSI (tokenInfo *const token, const boolean local) | 1051 | 1103
419 | Revision_685/sql.c | 998 | 1004 | 8 | 594 | parseSimple | static void parseSimple (tokenInfo *const token, const sqlKind kind) | 997 | 1004
121 | Revision_685/c.c | 1790 | 1794 | 8 | 393 | processToken | static void processToken (tokenInfo *const token, statementInfo *const st) | 1715 | 1809
373 | Revision_685/fortran.c | 1707 | 1711 | 8 | 339 | parseInterfaceBlock | static void parseInterfaceBlock (tokenInfo *const token) | 1684 | 1735
331 | Revision_685/c.c | 1781 | 1785 | 8 | 393 | processToken | static void processToken (tokenInfo *const token, statementInfo *const st) | 1715 | 1809
244 | Revision_685/c.c | 2212 | 2219 | 8 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 2032 | 2446
98 | Revision_685/vstring.c | 35 | 40 | 8 | 512 | vStringResize | static void vStringResize (vString *const string, const size_t newSize) | 34 | 40
581 | Revision_685/flex.c | 1328 | 1338 | 8 | 849 | parseVar | static boolean parseVar (tokenInfo *const token, boolean is_public) | 1287 | 1347
269 | Revision_685/eiffel.c | 951 | 955 | 8 | 398 | readFeatureName | static boolean readFeatureName (tokenInfo *const token) | 941 | 957
85 | Revision_685/fortran.c | 1326 | 1330 | 8 | 319 | parseEntityDecl | static void parseEntityDecl (tokenInfo *const token) | 1299 | 1334
269 | Revision_685/eiffel.c | 1002 | 1006 | 8 | 325 | parseFeature | static boolean parseFeature (tokenInfo *const token) | 982 | 1011
269 | Revision_685/eiffel.c | 864 | 868 | 8 | 342 | parseLocal | static void parseLocal (tokenInfo *const token) | 848 | 870
420 | Revision_685/sql.c | 1684 | 1690 | 8 | 598 | parsePublication | static void parsePublication (tokenInfo *const token) | 1664 | 1693
421 | Revision_685/sql.c | 1713 | 1719 | 8 | 726 | parseService | static void parseService (tokenInfo *const token) | 1695 | 1722
422 | Revision_685/sql.c | 1403 | 1408 | 8 | 592 | parsePackage | static void parsePackage (tokenInfo *const token) | 1372 | 1411
151 | Revision_685/eiffel.c | 839 | 844 | 8 | 323 | parseEntityType | static void parseEntityType (tokenInfo *const token) | 826 | 845
79 | Revision_685/fortran.c | 1528 | 1533 | 8 | 363 | parseStructureStmt | static void parseStructureStmt (tokenInfo *const token) | 1513 | 1550
89 | Revision_685/options.c | 1042 | 1046 | 8 | 390 | processLanguageMap | static char* processLanguageMap (char* map) | 1020 | 1066
91 | Revision_685/keyword.c | 185 | 189 | 8 | 184 | freeKeywordTable | extern void freeKeywordTable (void) | 174 | 193
90 | Revision_685/readtags.c | 452 | 456 | 8 | 642 | initialize | static tagFile *initialize (const char *const filePath, tagFileInfo *const info) | 440 | 468
545 | Revision_685/vhdl.c | 705 | 716 | 8 | 815 | parseSubProgram | static void parseSubProgram (tokenInfo * const token) | 689 | 764
392 | Revision_685/ruby.c | 214 | 218 | 8 | NULL | NULL | NULL | NULL | NULL
582 | Revision_685/flex.c | 1954 | 1960 | 8 | 840 | parseCDATA | static boolean parseCDATA (tokenInfo *const token) | 1927 | 1971
151 | Revision_685/eiffel.c | 1021 | 1025 | 8 | 323 | parseExport | static void parseExport (tokenInfo *const token) | 1013 | 1028
423 | Revision_685/sql.c | 929 | 949 | 8 | 593 | parseRecord | static void parseRecord (tokenInfo *const token) | 884 | 951
462 | Revision_685/sql.c | 1295 | 1303 | 8 | 601 | parseStatements | static void parseStatements (tokenInfo *const token) | 1131 | 1315
583 | Revision_685/flex.c | 2137 | 2144 | 8 | 839 | parseActionScript | static boolean parseActionScript (tokenInfo *const token) | 2091 | 2165
85 | Revision_685/fortran.c | 1194 | 1198 | 8 | 364 | parseTypeSpec | static void parseTypeSpec (tokenInfo *const token) | 1146 | 1213
584 | Revision_685/flex.c | 2003 | 2011 | 8 | 845 | parseMXML | static boolean parseMXML (tokenInfo *const token) | 1973 | 2089
426 | Revision_685/jscript.c | 696 | 707 | 8 | 727 | parseLoop | static void parseLoop (tokenInfo *const token) | 622 | 709
492 | Revision_685/sql.c | 1395 | 1401 | 8 | 592 | parsePackage | static void parsePackage (tokenInfo *const token) | 1372 | 1411
417 | Revision_685/jscript.c | 1084 | 1090 | 8 | 846 | parseStatement | static boolean parseStatement (tokenInfo *const token, boolean is_inside_class) | 1026 | 1457
585 | Revision_685/flex.c | 2109 | 2115 | 8 | 839 | parseActionScript | static boolean parseActionScript (tokenInfo *const token) | 2091 | 2165
586 | Revision_685/flex.c | 946 | 957 | 8 | 724 | parseLoop | static void parseLoop (tokenInfo *const token) | 872 | 959
94 | Revision_685/c.c | 2781 | 2786 | 8 | NULL | NULL | NULL | NULL | NULL
84 | Revision_685/fortran.c | 1323 | 1331 | 8 | 319 | parseEntityDecl | static void parseEntityDecl (tokenInfo *const token) | 1299 | 1334
79 | Revision_685/fortran.c | 1535 | 1540 | 8 | 363 | parseStructureStmt | static void parseStructureStmt (tokenInfo *const token) | 1513 | 1550
493 | Revision_685/sql.c | 759 | 771 | 8 | 851 | skipArgumentList | static void skipArgumentList (tokenInfo *const token) | 758 | 771
585 | Revision_685/flex.c | 2107 | 2116 | 8 | 839 | parseActionScript | static boolean parseActionScript (tokenInfo *const token) | 2091 | 2165
462 | Revision_685/sql.c | 1464 | 1472 | 8 | 598 | parseTable | static void parseTable (tokenInfo *const token) | 1413 | 1507
427 | Revision_685/jscript.c | 839 | 846 | 8 | 741 | parseFunction | static void parseFunction (tokenInfo *const token) | 821 | 864
423 | Revision_685/sql.c | 836 | 850 | 8 | 597 | parseSubProgram | static void parseSubProgram (tokenInfo *const token) | 773 | 882
588 | Revision_685/flex.c | 2128 | 2134 | 8 | 839 | parseActionScript | static boolean parseActionScript (tokenInfo *const token) | 2091 | 2165
101 | Revision_685/eiffel.c | 1057 | 1066 | 8 | 354 | parseRename | static void parseRename (tokenInfo *const token) | 1049 | 1072
587 | Revision_685/flex.c | 2181 | 2188 | 8 | 842 | parseFlexFile | static void parseFlexFile (tokenInfo *const token) | 2167 | 2195
500 | Revision_685/vim.c | 400 | 408 | 8 | 740 | parseCommand | static boolean parseCommand (const unsigned char *line) | 316 | 424
462 | Revision_685/sql.c | 1475 | 1485 | 8 | 598 | parseTable | static void parseTable (tokenInfo *const token) | 1413 | 1507
589 | Revision_685/flex.c | 2098 | 2117 | 8 | 839 | parseActionScript | static boolean parseActionScript (tokenInfo *const token) | 2091 | 2165
587 | Revision_685/flex.c | 2178 | 2189 | 8 | 842 | parseFlexFile | static void parseFlexFile (tokenInfo *const token) | 2167 | 2195
156 | Revision_685/eiffel.c | 1054 | 1067 | 8 | 354 | parseRename | static void parseRename (tokenInfo *const token) | 1049 | 1072
430 | Revision_685/sql.c | 1579 | 1586 | 8 | 592 | parseEvent | static void parseEvent (tokenInfo *const token) | 1548 | 1588
590 | Revision_685/flex.c | 1742 | 1757 | 8 | NULL | NULL | NULL | NULL | NULL
413 | Revision_685/jscript.c | 1324 | 1339 | 8 | 846 | parseStatement | static boolean parseStatement (tokenInfo *const token, boolean is_inside_class) | 1026 | 1457
542 | Revision_685/vhdl.c | 635 | 640 | 8 | 813 | parseRecord | static void parseRecord (tokenInfo * const token) | 629 | 644
591 | Revision_685/ruby.c | 195 | 200 | 8 | NULL | NULL | NULL | NULL | NULL
12 | Revision_685/c.c | 2069 | 2075 | 8 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 2032 | 2446
122 | Revision_685/get.c | 594 | 598 | 8 | 102 | cppGetc | extern int cppGetc (void) | 534 | 667
28 | Revision_685/c.c | 2172 | 2179 | 8 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 2032 | 2446
65 | Revision_685/fortran.c | 1473 | 1482 | 8 | 633 | parseUnionStmt | static void parseUnionStmt (tokenInfo *const token) | 1472 | 1482
314 | Revision_685/fortran.c | 1434 | 1442 | 8 | 345 | parseMap | static void parseMap (tokenInfo *const token) | 1433 | 1442
595 | Revision_685/flex.c | 1939 | 1964 | 8 | 840 | parseCDATA | static boolean parseCDATA (tokenInfo *const token) | 1927 | 1971
423 | Revision_685/sql.c | 834 | 851 | 8 | 597 | parseSubProgram | static void parseSubProgram (tokenInfo *const token) | 773 | 882
593 | Revision_685/flex.c | 835 | 870 | 8 | 729 | parseSwitch | static void parseSwitch (tokenInfo *const token) | 834 | 870
594 | Revision_685/flex.c | 897 | 923 | 8 | 724 | parseLoop | static void parseLoop (tokenInfo *const token) | 872 | 959
592 | Revision_685/flex.c | 2119 | 2135 | 8 | 839 | parseActionScript | static boolean parseActionScript (tokenInfo *const token) | 2091 | 2165
429 | Revision_685/jscript.c | 585 | 620 | 8 | 848 | parseSwitch | static void parseSwitch (tokenInfo *const token) | 584 | 620
431 | Revision_685/sql.c | 1962 | 1990 | 8 | 715 | parseComment | static void parseComment (tokenInfo *const token) | 1961 | 1990
59 | Revision_685/fortran.c | 1401 | 1409 | 8 | 314 | parseCommonNamelistStmt | static void parseCommonNamelistStmt (tokenInfo *const token, tagType type) | 1392 | 1419
546 | Revision_685/vhdl.c | 656 | 668 | 8 | 816 | parseTypes | static void parseTypes (tokenInfo * const token) | 646 | 670
121 | Revision_685/c.c | 1992 | 1996 | 8 | NULL | NULL | NULL | NULL | NULL
529 | Revision_685/readtags.c | 363 | 367 | 8 | 526 | duplicate | static char *duplicate (const char *str) | 359 | 369
597 | Revision_685/jscript.c | 675 | 708 | 8 | 727 | parseLoop | static void parseLoop (tokenInfo *const token) | 622 | 709
156 | Revision_685/eiffel.c | 1051 | 1068 | 8 | 354 | parseRename | static void parseRename (tokenInfo *const token) | 1049 | 1072
582 | Revision_685/flex.c | 1951 | 1961 | 8 | 840 | parseCDATA | static boolean parseCDATA (tokenInfo *const token) | 1927 | 1971
432 | Revision_685/jscript.c | 647 | 673 | 8 | 727 | parseLoop | static void parseLoop (tokenInfo *const token) | 622 | 709
221 | Revision_685/fortran.c | 1696 | 1705 | 8 | 339 | parseInterfaceBlock | static void parseInterfaceBlock (tokenInfo *const token) | 1684 | 1735
435 | Revision_685/sql.c | 1073 | 1090 | 8 | 593 | parseDeclareANSI | static void parseDeclareANSI (tokenInfo *const token, const boolean local) | 1051 | 1103
582 | Revision_685/flex.c | 1948 | 1962 | 8 | 840 | parseCDATA | static boolean parseCDATA (tokenInfo *const token) | 1927 | 1971
596 | Revision_685/flex.c | 1247 | 1266 | 8 | 725 | parseMethods | static void parseMethods (tokenInfo *const token, tokenInfo *const class) | 1223 | 1285
438 | Revision_685/jscript.c | 986 | 1005 | 8 | 727 | parseMethods | static void parseMethods (tokenInfo *const token, tokenInfo *const class) | 962 | 1024
427 | Revision_685/jscript.c | 837 | 847 | 8 | 741 | parseFunction | static void parseFunction (tokenInfo *const token) | 821 | 864
437 | Revision_685/sql.c | 1106 | 1129 | 8 | 593 | parseLabel | static void parseLabel (tokenInfo *const token) | 1105 | 1129
542 | Revision_685/vhdl.c | 617 | 625 | 8 | 811 | parseModule | static void parseModule (tokenInfo * const token) | 602 | 627
539 | Revision_685/vhdl.c | 728 | 741 | 8 | 815 | parseSubProgram | static void parseSubProgram (tokenInfo * const token) | 689 | 764
428 | Revision_685/jscript.c | 567 | 581 | 8 | 705 | findCmdTerm | static void findCmdTerm (tokenInfo *const token) | 559 | 582
560 | Revision_685/vhdl.c | 747 | 760 | 8 | 815 | parseSubProgram | static void parseSubProgram (tokenInfo * const token) | 689 | 764
598 | Revision_685/flex.c | 817 | 831 | 8 | 704 | findCmdTerm | static void findCmdTerm (tokenInfo *const token) | 809 | 832
112 | Revision_685/fortran.c | 620 | 624 | 8 | 198 | getFixedFormChar | static int getFixedFormChar (void) | 595 | 684
144 | Revision_685/fortran.c | 729 | 733 | 8 | 199 | getFreeFormChar | static int getFreeFormChar (void) | 694 | 741
65 | Revision_685/fortran.c | 1520 | 1526 | 8 | 363 | parseStructureStmt | static void parseStructureStmt (tokenInfo *const token) | 1513 | 1550
156 | Revision_685/eiffel.c | 857 | 869 | 8 | 342 | parseLocal | static void parseLocal (tokenInfo *const token) | 848 | 870
462 | Revision_685/sql.c | 1532 | 1542 | 8 | 721 | parseIndex | static void parseIndex (tokenInfo *const token) | 1509 | 1546
547 | Revision_685/vhdl.c | 586 | 600 | 8 | 812 | parsePackage | static void parsePackage (tokenInfo * const token) | 585 | 600
439 | Revision_685/sql.c | 1696 | 1722 | 8 | 726 | parseService | static void parseService (tokenInfo *const token) | 1695 | 1722
440 | Revision_685/sql.c | 1725 | 1746 | 8 | 592 | parseDomain | static void parseDomain (tokenInfo *const token) | 1724 | 1746
350 | Revision_685/fortran.c | 1067 | 1073 | 8 | 463 | skipToNextStatement | static void skipToNextStatement (tokenInfo *const token) | 1066 | 1073
314 | Revision_685/fortran.c | 1741 | 1747 | 8 | 319 | parseEntryStmt | static void parseEntryStmt (tokenInfo *const token) | 1740 | 1747
599 | Revision_685/flex.c | 1179 | 1207 | 8 | 590 | parseBlock | static boolean parseBlock (tokenInfo *const token, tokenInfo *const parent) | 1149 | 1221
163 | Revision_685/perl.c | 187 | 191 | 8 | 173 | findPerlTags | static void findPerlTags (void) | 171 | 369
164 | Revision_685/pascal.c | 134 | 138 | 8 | NULL | NULL | NULL | NULL | NULL
442 | Revision_685/sql.c | 1788 | 1809 | 8 | 730 | parseSynonym | static void parseSynonym (tokenInfo *const token) | 1787 | 1809
545 | Revision_685/vhdl.c | 673 | 687 | 8 | 808 | parseConstant | static void parseConstant (tokenInfo * const token, boolean local) | 672 | 687
